x,bias,model,N,d,width,F_model
4.9527,-2.0000,Pearson,1024,15,4,-1.9973
5.9527,-2.0000,Pearson,1024,15,4,-1.9993
6.9527,-2.0000,Pearson,1024,15,4,-1.9998
7.9527,-2.0000,Pearson,1024,15,4,-2.0000
8.9527,-2.0000,Pearson,1024,15,4,-2.0000
9.9527,-2.0000,Pearson,1024,15,4,-2.0000
10.9527,-2.0000,Pearson,1024,15,4,-2.0000
11.9527,-2.0000,Pearson,1024,15,4,-2.0000
12.9527,-2.0000,Pearson,1024,15,4,-2.0000
0.4527,-1.0754,Pearson,1024,15,5,-1.2249
1.4527,-1.6127,Pearson,1024,15,5,-1.6352
2.4527,-1.8765,Pearson,1024,15,5,-1.8829
3.4527,-1.9806,Pearson,1024,15,5,-1.9689
4.4527,-1.9996,Pearson,1024,15,5,-1.9921
5.4527,-2.0000,Pearson,1024,15,5,-1.9980
6.4527,-2.0000,Pearson,1024,15,5,-1.9995
7.4527,-2.0000,Pearson,1024,15,5,-1.9999
8.4527,-2.0000,Pearson,1024,15,5,-2.0000
9.4527,-2.0000,Pearson,1024,15,5,-2.0000
10.4527,-2.0000,Pearson,1024,15,5,-2.0000
11.4527,-2.0000,Pearson,1024,15,5,-2.0000
12.4527,-2.0000,Pearson,1024,15,5,-2.0000
0.9527,-1.2766,Pearson,1024,15,6,-1.3881
1.9527,-1.7019,Pearson,1024,15,6,-1.7173
2.9527,-1.9064,Pearson,1024,15,6,-1.9098
3.9527,-1.9855,Pearson,1024,15,6,-1.9760
4.9527,-1.9997,Pearson,1024,15,6,-1.9939
5.9527,-2.0000,Pearson,1024,15,6,-1.9985
6.9527,-2.0000,Pearson,1024,15,6,-1.9996
7.9527,-2.0000,Pearson,1024,15,6,-1.9999
8.9527,-2.0000,Pearson,1024,15,6,-2.0000
9.9527,-2.0000,Pearson,1024,15,6,-2.0000
10.9527,-2.0000,Pearson,1024,15,6,-2.0000
11.9527,-2.0000,Pearson,1024,15,6,-2.0000
-0.0007,-0.7972,Pearson,1024,16,4,-1.0236
0.9993,-1.4960,Pearson,1024,16,4,-1.5350
1.9993,-1.8352,Pearson,1024,16,4,-1.8516
2.9993,-1.9730,Pearson,1024,16,4,-1.9606
3.9993,-1.9994,Pearson,1024,16,4,-1.9900
4.9993,-2.0000,Pearson,1024,16,4,-1.9975
5.9993,-2.0000,Pearson,1024,16,4,-1.9994
6.9993,-2.0000,Pearson,1024,16,4,-1.9998
7.9993,-2.0000,Pearson,1024,16,4,-2.0000
8.9993,-2.0000,Pearson,1024,16,4,-2.0000
9.9993,-2.0000,Pearson,1024,16,4,-2.0000
10.9993,-2.0000,Pearson,1024,16,4,-2.0000
11.9993,-2.0000,Pearson,1024,16,4,-2.0000
12.9993,-2.0000,Pearson,1024,16,4,-2.0000
0.4993,-1.0827,Pearson,1024,16,5,-1.2461
1.4993,-1.6253,Pearson,1024,16,5,-1.6512
2.4993,-1.8803,Pearson,1024,16,5,-1.8897
3.4993,-1.9806,Pearson,1024,16,5,-1.9708
4.4993,-1.9996,Pearson,1024,16,5,-1.9926
5.4993,-2.0000,Pearson,1024,16,5,-1.9981
6.4993,-2.0000,Pearson,1024,16,5,-1.9995
7.4993,-2.0000,Pearson,1024,16,5,-1.9999
8.4993,-2.0000,Pearson,1024,16,5,-2.0000
9.4993,-2.0000,Pearson,1024,16,5,-2.0000
10.4993,-2.0000,Pearson,1024,16,5,-2.0000
11.4993,-2.0000,Pearson,1024,16,5,-2.0000
12.4993,-2.0000,Pearson,1024,16,5,-2.0000
0.9993,-1.2830,Pearson,1024,16,6,-1.4055
1.9993,-1.7116,Pearson,1024,16,6,-1.7298
2.9993,-1.9092,Pearson,1024,16,6,-1.9150
3.9993,-1.9855,Pearson,1024,16,6,-1.9775
4.9993,-1.9997,Pearson,1024,16,6,-1.9943
5.9993,-2.0000,Pearson,1024,16,6,-1.9986
6.9993,-2.0000,Pearson,1024,16,6,-1.9996
7.9993,-2.0000,Pearson,1024,16,6,-1.9999
8.9993,-2.0000,Pearson,1024,16,6,-2.0000
9.9993,-2.0000,Pearson,1024,16,6,-2.0000
10.9993,-2.0000,Pearson,1024,16,6,-2.0000
11.9993,-2.0000,Pearson,1024,16,6,-2.0000
0.0430,-0.8546,Pearson,1024,17,4,-1.0476
1.0430,-1.5337,Pearson,1024,17,4,-1.5542
2.0430,-1.8565,Pearson,1024,17,4,-1.8597
3.0430,-1.9788,Pearson,1024,17,4,-1.9629
4.0430,-1.9995,Pearson,1024,17,4,-1.9906
5.0430,-2.0000,Pearson,1024,17,4,-1.9976
6.0430,-2.0000,Pearson,1024,17,4,-1.9994
7.0430,-2.0000,Pearson,1024,17,4,-1.9999
8.0430,-2.0000,Pearson,1024,17,4,-2.0000
9.0430,-2.0000,Pearson,1024,17,4,-2.0000
10.0430,-2.0000,Pearson,1024,17,4,-2.0000
11.0430,-2.0000,Pearson,1024,17,4,-2.0000
12.0430,-2.0000,Pearson,1024,17,4,-2.0000
13.0430,-2.0000,Pearson,1024,17,4,-2.0000
0.5430,-1.1296,Pearson,1024,17,5,-1.2659
1.5430,-1.6543,Pearson,1024,17,5,-1.6659
2.5430,-1.8959,Pearson,1024,17,5,-1.8957
3.5430,-1.9848,Pearson,1024,17,5,-1.9725
4.5430,-1.9996,Pearson,1024,17,5,-1.9930
5.5430,-2.0000,Pearson,1024,17,5,-1.9982
6.5430,-2.0000,Pearson,1024,17,5,-1.9996
7.5430,-2.0000,Pearson,1024,17,5,-1.9999
8.5430,-2.0000,Pearson,1024,17,5,-2.0000
9.5430,-2.0000,Pearson,1024,17,5,-2.0000
10.5430,-2.0000,Pearson,1024,17,5,-2.0000
11.5430,-2.0000,Pearson,1024,17,5,-2.0000
12.5430,-2.0000,Pearson,1024,17,5,-2.0000
1.0430,-1.3211,Pearson,1024,17,6,-1.4217
2.0430,-1.7344,Pearson,1024,17,6,-1.7413
3.0430,-1.9212,Pearson,1024,17,6,-1.9197
4.0430,-1.9886,Pearson,1024,17,6,-1.9788
5.0430,-1.9997,Pearson,1024,17,6,-1.9946
6.0430,-2.0000,Pearson,1024,17,6,-1.9987
7.0430,-2.0000,Pearson,1024,17,6,-1.9997
8.0430,-2.0000,Pearson,1024,17,6,-1.9999
9.0430,-2.0000,Pearson,1024,17,6,-2.0000
10.0430,-2.0000,Pearson,1024,17,6,-2.0000
11.0430,-2.0000,Pearson,1024,17,6,-2.0000
12.0430,-2.0000,Pearson,1024,17,6,-2.0000
0.0843,-0.9455,Pearson,1024,18,4,-1.0701
1.0843,-1.5868,Pearson,1024,18,4,-1.5720
2.0843,-1.8792,Pearson,1024,18,4,-1.8669
3.0843,-1.9842,Pearson,1024,18,4,-1.9649
4.0843,-1.9998,Pearson,1024,18,4,-1.9911
5.0843,-2.0000,Pearson,1024,18,4,-1.9978
6.0843,-2.0000,Pearson,1024,18,4,-1.9994
7.0843,-2.0000,Pearson,1024,18,4,-1.9999
8.0843,-2.0000,Pearson,1024,18,4,-2.0000
9.0843,-2.0000,Pearson,1024,18,4,-2.0000
10.0843,-2.0000,Pearson,1024,18,4,-2.0000
11.0843,-2.0000,Pearson,1024,18,4,-2.0000
12.0843,-2.0000,Pearson,1024,18,4,-2.0000
13.0843,-2.0000,Pearson,1024,18,4,-2.0000
0.5843,-1.2017,Pearson,1024,18,5,-1.2845
1.5843,-1.6945,Pearson,1024,18,5,-1.6794
2.5843,-1.9126,Pearson,1024,18,5,-1.9011
3.5843,-1.9887,Pearson,1024,18,5,-1.9740
4.5843,-1.9998,Pearson,1024,18,5,-1.9934
5.5843,-2.0000,Pearson,1024,18,5,-1.9983
6.5843,-2.0000,Pearson,1024,18,5,-1.9996
7.5843,-2.0000,Pearson,1024,18,5,-1.9999
8.5843,-2.0000,Pearson,1024,18,5,-2.0000
9.5843,-2.0000,Pearson,1024,18,5,-2.0000
10.5843,-2.0000,Pearson,1024,18,5,-2.0000
11.5843,-2.0000,Pearson,1024,18,5,-2.0000
12.5843,-2.0000,Pearson,1024,18,5,-2.0000
1.0843,-1.3788,Pearson,1024,18,6,-1.4369
2.0843,-1.7657,Pearson,1024,18,6,-1.7519
3.0843,-1.9338,Pearson,1024,18,6,-1.9238
4.0843,-1.9915,Pearson,1024,18,6,-1.9800
5.0843,-1.9999,Pearson,1024,18,6,-1.9949
6.0843,-2.0000,Pearson,1024,18,6,-1.9987
7.0843,-2.0000,Pearson,1024,18,6,-1.9997
8.0843,-2.0000,Pearson,1024,18,6,-1.9999
9.0843,-2.0000,Pearson,1024,18,6,-2.0000
10.0843,-2.0000,Pearson,1024,18,6,-2.0000
11.0843,-2.0000,Pearson,1024,18,6,-2.0000
12.0843,-2.0000,Pearson,1024,18,6,-2.0000
0.1233,-0.8917,Pearson,1024,19,4,-1.0914
1.1233,-1.5775,Pearson,1024,19,4,-1.5884
2.1233,-1.8777,Pearson,1024,19,4,-1.8735
3.1233,-1.9852,Pearson,1024,19,4,-1.9667
4.1233,-1.9998,Pearson,1024,19,4,-1.9916
5.1233,-2.0000,Pearson,1024,19,4,-1.9979
6.1233,-2.0000,Pearson,1024,19,4,-1.9995
7.1233,-2.0000,Pearson,1024,19,4,-1.9999
8.1233,-2.0000,Pearson,1024,19,4,-2.0000
9.1233,-2.0000,Pearson,1024,19,4,-2.0000
10.1233,-2.0000,Pearson,1024,19,4,-2.0000
11.1233,-2.0000,Pearson,1024,19,4,-2.0000
12.1233,-2.0000,Pearson,1024,19,4,-2.0000
13.1233,-2.0000,Pearson,1024,19,4,-2.0000
0.6233,-1.1626,Pearson,1024,19,5,-1.3019
1.6233,-1.6879,Pearson,1024,19,5,-1.6919
2.6233,-1.9116,Pearson,1024,19,5,-1.9059
3.6233,-1.9894,Pearson,1024,19,5,-1.9753
4.6233,-1.9999,Pearson,1024,19,5,-1.9938
5.6233,-2.0000,Pearson,1024,19,5,-1.9984
6.6233,-2.0000,Pearson,1024,19,5,-1.9996
7.6233,-2.0000,Pearson,1024,19,5,-1.9999
8.6233,-2.0000,Pearson,1024,19,5,-2.0000
9.6233,-2.0000,Pearson,1024,19,5,-2.0000
10.6233,-2.0000,Pearson,1024,19,5,-2.0000
11.6233,-2.0000,Pearson,1024,19,5,-2.0000
12.6233,-2.0000,Pearson,1024,19,5,-2.0000
1.1233,-1.3491,Pearson,1024,19,6,-1.4511
2.1233,-1.7607,Pearson,1024,19,6,-1.7616
3.1233,-1.9331,Pearson,1024,19,6,-1.9276
4.1233,-1.9920,Pearson,1024,19,6,-1.9810
5.1233,-1.9999,Pearson,1024,19,6,-1.9952
6.1233,-2.0000,Pearson,1024,19,6,-1.9988
7.1233,-2.0000,Pearson,1024,19,6,-1.9997
8.1233,-2.0000,Pearson,1024,19,6,-1.9999
9.1233,-2.0000,Pearson,1024,19,6,-2.0000
10.1233,-2.0000,Pearson,1024,19,6,-2.0000
11.1233,-2.0000,Pearson,1024,19,6,-2.0000
12.1233,-2.0000,Pearson,1024,19,6,-2.0000
0.1603,-0.9623,Pearson,1024,20,4,-1.1116
1.1603,-1.6150,Pearson,1024,20,4,-1.6037
2.1603,-1.8966,Pearson,1024,20,4,-1.8794
3.1603,-1.9888,Pearson,1024,20,4,-1.9684
4.1603,-1.9999,Pearson,1024,20,4,-1.9920
5.1603,-2.0000,Pearson,1024,20,4,-1.9980
6.1603,-2.0000,Pearson,1024,20,4,-1.9995
7.1603,-2.0000,Pearson,1024,20,4,-1.9999
8.1603,-2.0000,Pearson,1024,20,4,-2.0000
9.1603,-2.0000,Pearson,1024,20,4,-2.0000
10.1603,-2.0000,Pearson,1024,20,4,-2.0000
11.1603,-2.0000,Pearson,1024,20,4,-2.0000
12.1603,-2.0000,Pearson,1024,20,4,-2.0000
13.1603,-2.0000,Pearson,1024,20,4,-2.0000
0.6603,-1.2184,Pearson,1024,20,5,-1.3183
1.6603,-1.7164,Pearson,1024,20,5,-1.7034
2.6603,-1.9253,Pearson,1024,20,5,-1.9104
3.6603,-1.9920,Pearson,1024,20,5,-1.9765
4.6603,-1.9999,Pearson,1024,20,5,-1.9941
5.6603,-2.0000,Pearson,1024,20,5,-1.9985
6.6603,-2.0000,Pearson,1024,20,5,-1.9996
7.6603,-2.0000,Pearson,1024,20,5,-1.9999
8.6603,-2.0000,Pearson,1024,20,5,-2.0000
9.6603,-2.0000,Pearson,1024,20,5,-2.0000
10.6603,-2.0000,Pearson,1024,20,5,-2.0000
11.6603,-2.0000,Pearson,1024,20,5,-2.0000
12.6603,-2.0000,Pearson,1024,20,5,-2.0000
1.1603,-1.3936,Pearson,1024,20,6,-1.4645
2.1603,-1.7830,Pearson,1024,20,6,-1.7707
3.1603,-1.9436,Pearson,1024,20,6,-1.9310
4.1603,-1.9940,Pearson,1024,20,6,-1.9819
5.1603,-1.9999,Pearson,1024,20,6,-1.9954
6.1603,-2.0000,Pearson,1024,20,6,-1.9989
7.1603,-2.0000,Pearson,1024,20,6,-1.9997
8.1603,-2.0000,Pearson,1024,20,6,-1.9999
9.1603,-2.0000,Pearson,1024,20,6,-2.0000
10.1603,-2.0000,Pearson,1024,20,6,-2.0000
11.1603,-2.0000,Pearson,1024,20,6,-2.0000
12.1603,-2.0000,Pearson,1024,20,6,-2.0000
-2.5002,-0.3976,Pearson,4096,2,4,-0.0420
-1.5002,-0.3976,Pearson,4096,2,4,-0.2900
-0.5002,-0.4655,Pearson,4096,2,4,-0.7523
0.4998,-0.7009,Pearson,4096,2,4,-1.2923
1.4998,-1.0790,Pearson,4096,2,4,-1.7268
2.4998,-1.4857,Pearson,4096,2,4,-1.9228
3.4998,-1.7823,Pearson,4096,2,4,-1.9801
4.4998,-1.9224,Pearson,4096,2,4,-1.9950
5.4998,-1.9744,Pearson,4096,2,4,-1.9987
6.4998,-1.9913,Pearson,4096,2,4,-1.9997
7.4998,-1.9966,Pearson,4096,2,4,-1.9999
8.4998,-1.9986,Pearson,4096,2,4,-2.0000
9.4998,-1.9994,Pearson,4096,2,4,-2.0000
10.4998,-1.9997,Pearson,4096,2,4,-2.0000
-2.0002,-0.3964,Pearson,4096,2,5,-0.2102
-1.0002,-0.4483,Pearson,4096,2,5,-0.5626
-0.0002,-0.6190,Pearson,4096,2,5,-1.0146
0.9998,-0.9111,Pearson,4096,2,5,-1.4630
1.9998,-1.2679,Pearson,4096,2,5,-1.7963
2.9998,-1.6042,Pearson,4096,2,5,-1.9427
3.9998,-1.8347,Pearson,4096,2,5,-1.9852
4.9998,-1.9412,Pearson,4096,2,5,-1.9963
5.9998,-1.9805,Pearson,4096,2,5,-1.9991
6.9998,-1.9933,Pearson,4096,2,5,-1.9998
7.9998,-1.9974,Pearson,4096,2,5,-1.9999
8.9998,-1.9989,Pearson,4096,2,5,-2.0000
9.9998,-1.9995,Pearson,4096,2,5,-2.0000
-1.5002,-0.4348,Pearson,4096,2,6,-0.4345
-0.5002,-0.5678,Pearson,4096,2,6,-0.8068
0.4998,-0.7972,Pearson,4096,2,6,-1.2121
1.4998,-1.0948,Pearson,4096,2,6,-1.5811
2.4998,-1.4113,Pearson,4096,2,6,-1.8428
3.4998,-1.6880,Pearson,4096,2,6,-1.9559
4.4998,-1.8707,Pearson,4096,2,6,-1.9887
5.4998,-1.9541,Pearson,4096,2,6,-1.9971
6.4998,-1.9847,Pearson,4096,2,6,-1.9993
7.4998,-1.9947,Pearson,4096,2,6,-1.9998
8.4998,-1.9979,Pearson,4096,2,6,-2.0000
9.4998,-1.9991,Pearson,4096,2,6,-2.0000
-2.2077,-0.1511,Pearson,4096,3,4,-0.0889
-1.2077,-0.2994,Pearson,4096,3,4,-0.4078
-0.2077,-0.5996,Pearson,4096,3,4,-0.9100
0.7923,-1.0531,Pearson,4096,3,4,-1.4388
1.7923,-1.5157,Pearson,4096,3,4,-1.8076
2.7923,-1.8472,Pearson,4096,3,4,-1.9478
3.7923,-1.9730,Pearson,4096,3,4,-1.9867
4.7923,-1.9955,Pearson,4096,3,4,-1.9967
5.7923,-1.9992,Pearson,4096,3,4,-1.9992
6.7923,-1.9999,Pearson,4096,3,4,-1.9998
7.7923,-2.0000,Pearson,4096,3,4,-1.9999
8.7923,-2.0000,Pearson,4096,3,4,-2.0000
9.7923,-2.0000,Pearson,4096,3,4,-2.0000
10.7923,-2.0000,Pearson,4096,3,4,-2.0000
-1.7077,-0.2328,Pearson,4096,3,5,-0.2978
-0.7077,-0.4859,Pearson,4096,3,5,-0.6889
0.2923,-0.8519,Pearson,4096,3,5,-1.1511
1.2923,-1.2678,Pearson,4096,3,5,-1.5774
2.2923,-1.6394,Pearson,4096,3,5,-1.8568
3.2923,-1.8883,Pearson,4096,3,5,-1.9613
4.2923,-1.9803,Pearson,4096,3,5,-1.9901
5.2923,-1.9967,Pearson,4096,3,5,-1.9975
6.2923,-1.9994,Pearson,4096,3,5,-1.9994
7.2923,-1.9999,Pearson,4096,3,5,-1.9998
8.2923,-2.0000,Pearson,4096,3,5,-2.0000
9.2923,-2.0000,Pearson,4096,3,5,-2.0000
10.2923,-2.0000,Pearson,4096,3,5,-2.0000
-1.2077,-0.3893,Pearson,4096,3,6,-0.5361
-0.2077,-0.7035,Pearson,4096,3,6,-0.9250
0.7923,-1.0632,Pearson,4096,3,6,-1.3269
1.7923,-1.4226,Pearson,4096,3,6,-1.6718
2.7923,-1.7222,Pearson,4096,3,6,-1.8896
3.7923,-1.9149,Pearson,4096,3,6,-1.9702
4.7923,-1.9850,Pearson,4096,3,6,-1.9924
5.7923,-1.9975,Pearson,4096,3,6,-1.9981
6.7923,-1.9995,Pearson,4096,3,6,-1.9995
7.7923,-1.9999,Pearson,4096,3,6,-1.9999
8.7923,-2.0000,Pearson,4096,3,6,-2.0000
9.7923,-2.0000,Pearson,4096,3,6,-2.0000
-2.0002,-0.1442,Pearson,4096,4,4,-0.1349
-1.0002,-0.3928,Pearson,4096,4,4,-0.5014
-0.0002,-0.7788,Pearson,4096,4,4,-1.0239
0.9998,-1.2482,Pearson,4096,4,4,-1.5352
1.9998,-1.6680,Pearson,4096,4,4,-1.8517
2.9998,-1.9236,Pearson,4096,4,4,-1.9606
3.9998,-1.9925,Pearson,4096,4,4,-1.9900
4.9998,-1.9994,Pearson,4096,4,4,-1.9975
5.9998,-1.9999,Pearson,4096,4,4,-1.9994
6.9998,-2.0000,Pearson,4096,4,4,-1.9998
7.9998,-2.0000,Pearson,4096,4,4,-2.0000
8.9998,-2.0000,Pearson,4096,4,4,-2.0000
9.9998,-2.0000,Pearson,4096,4,4,-2.0000
10.9998,-2.0000,Pearson,4096,4,4,-2.0000
-1.5002,-0.2781,Pearson,4096,4,5,-0.3683
-0.5002,-0.6174,Pearson,4096,4,5,-0.7825
0.4998,-1.0248,Pearson,4096,4,5,-1.2464
1.4998,-1.4298,Pearson,4096,4,5,-1.6513
2.4998,-1.7565,Pearson,4096,4,5,-1.8897
3.4998,-1.9448,Pearson,4096,4,5,-1.9708
4.4998,-1.9946,Pearson,4096,4,5,-1.9926
5.4998,-1.9995,Pearson,4096,4,5,-1.9981
6.4998,-2.0000,Pearson,4096,4,5,-1.9995
7.4998,-2.0000,Pearson,4096,4,5,-1.9999
8.4998,-2.0000,Pearson,4096,4,5,-2.0000
9.4998,-2.0000,Pearson,4096,4,5,-2.0000
10.4998,-2.0000,Pearson,4096,4,5,-2.0000
-1.0002,-0.4753,Pearson,4096,4,6,-0.6124
-0.0002,-0.8422,Pearson,4096,4,6,-1.0097
0.9998,-1.2168,Pearson,4096,4,6,-1.4057
1.9998,-1.5557,Pearson,4096,4,6,-1.7299
2.9998,-1.8142,Pearson,4096,4,6,-1.9151
3.9998,-1.9583,Pearson,4096,4,6,-1.9775
4.9998,-1.9959,Pearson,4096,4,6,-1.9943
5.9998,-1.9997,Pearson,4096,4,6,-1.9986
6.9998,-2.0000,Pearson,4096,4,6,-1.9996
7.9998,-2.0000,Pearson,4096,4,6,-1.9999
8.9998,-2.0000,Pearson,4096,4,6,-2.0000
9.9998,-2.0000,Pearson,4096,4,6,-2.0000
-1.8392,-0.1030,Pearson,4096,5,4,-0.1781
-0.8392,-0.4741,Pearson,4096,5,4,-0.5787
0.1608,-0.9180,Pearson,4096,5,4,-1.1119
1.1608,-1.3884,Pearson,4096,5,4,-1.6038
2.1608,-1.7641,Pearson,4096,5,4,-1.8794
3.1608,-1.9578,Pearson,4096,5,4,-1.9684
4.1608,-1.9981,Pearson,4096,5,4,-1.9920
5.1608,-1.9999,Pearson,4096,5,4,-1.9980
6.1608,-2.0000,Pearson,4096,5,4,-1.9995
7.1608,-2.0000,Pearson,4096,5,4,-1.9999
8.1608,-2.0000,Pearson,4096,5,4,-2.0000
9.1608,-2.0000,Pearson,4096,5,4,-2.0000
10.1608,-2.0000,Pearson,4096,5,4,-2.0000
11.1608,-2.0000,Pearson,4096,5,4,-2.0000
-1.3392,-0.2939,Pearson,4096,5,5,-0.4274
-0.3392,-0.7204,Pearson,4096,5,5,-0.8565
0.6608,-1.1510,Pearson,4096,5,5,-1.3185
1.6608,-1.5415,Pearson,4096,5,5,-1.7035
2.6608,-1.8283,Pearson,4096,5,5,-1.9104
3.6608,-1.9697,Pearson,4096,5,5,-1.9765
4.6608,-1.9986,Pearson,4096,5,5,-1.9941
5.6608,-1.9999,Pearson,4096,5,5,-1.9985
6.6608,-2.0000,Pearson,4096,5,5,-1.9996
7.6608,-2.0000,Pearson,4096,5,5,-1.9999
8.6608,-2.0000,Pearson,4096,5,5,-2.0000
9.6608,-2.0000,Pearson,4096,5,5,-2.0000
10.6608,-2.0000,Pearson,4096,5,5,-2.0000
-0.8392,-0.5237,Pearson,4096,5,6,-0.6736
0.1608,-0.9446,Pearson,4096,5,6,-1.0754
1.1608,-1.3251,Pearson,4096,5,6,-1.4646
2.1608,-1.6452,Pearson,4096,5,6,-1.7707
3.1608,-1.8696,Pearson,4096,5,6,-1.9310
4.1608,-1.9772,Pearson,4096,5,6,-1.9819
5.1608,-1.9990,Pearson,4096,5,6,-1.9954
6.1608,-1.9999,Pearson,4096,5,6,-1.9989
7.1608,-2.0000,Pearson,4096,5,6,-1.9997
8.1608,-2.0000,Pearson,4096,5,6,-1.9999
9.1608,-2.0000,Pearson,4096,5,6,-2.0000
10.1608,-2.0000,Pearson,4096,5,6,-2.0000
-1.7077,-0.1527,Pearson,4096,6,4,-0.2182
-0.7077,-0.5619,Pearson,4096,6,4,-0.6445
0.2923,-1.0392,Pearson,4096,6,4,-1.1828
1.2923,-1.5004,Pearson,4096,6,4,-1.6552
2.2923,-1.8320,Pearson,4096,6,4,-1.8984
3.2923,-1.9792,Pearson,4096,6,4,-1.9736
4.2923,-1.9996,Pearson,4096,6,4,-1.9933
5.2923,-2.0000,Pearson,4096,6,4,-1.9983
6.2923,-2.0000,Pearson,4096,6,4,-1.9996
7.2923,-2.0000,Pearson,4096,6,4,-1.9999
8.2923,-2.0000,Pearson,4096,6,4,-2.0000
9.2923,-2.0000,Pearson,4096,6,4,-2.0000
10.2923,-2.0000,Pearson,4096,6,4,-2.0000
11.2923,-2.0000,Pearson,4096,6,4,-2.0000
-1.2077,-0.3686,Pearson,4096,6,5,-0.4782
-0.2077,-0.8189,Pearson,4096,6,5,-0.9176
0.7923,-1.2566,Pearson,4096,6,5,-1.3759
1.7923,-1.6288,Pearson,4096,6,5,-1.7424
2.7923,-1.8784,Pearson,4096,6,5,-1.9245
3.7923,-1.9851,Pearson,4096,6,5,-1.9804
4.7923,-1.9997,Pearson,4096,6,5,-1.9951
5.7923,-2.0000,Pearson,4096,6,5,-1.9988
6.7923,-2.0000,Pearson,4096,6,5,-1.9997
7.7923,-2.0000,Pearson,4096,6,5,-1.9999
8.7923,-2.0000,Pearson,4096,6,5,-2.0000
9.7923,-2.0000,Pearson,4096,6,5,-2.0000
10.7923,-2.0000,Pearson,4096,6,5,-2.0000
-0.7077,-0.6097,Pearson,4096,6,6,-0.7246
0.2923,-1.0370,Pearson,4096,6,6,-1.1287
1.2923,-1.4139,Pearson,4096,6,6,-1.5111
2.2923,-1.7145,Pearson,4096,6,6,-1.8010
3.2923,-1.9081,Pearson,4096,6,6,-1.9419
4.2923,-1.9888,Pearson,4096,6,6,-1.9849
5.2923,-1.9998,Pearson,4096,6,6,-1.9962
6.2923,-2.0000,Pearson,4096,6,6,-1.9990
7.2923,-2.0000,Pearson,4096,6,6,-1.9998
8.2923,-2.0000,Pearson,4096,6,6,-1.9999
9.2923,-2.0000,Pearson,4096,6,6,-2.0000
10.2923,-2.0000,Pearson,4096,6,6,-2.0000
-1.5965,-0.1659,Pearson,4096,7,4,-0.2554
-0.5965,-0.6255,Pearson,4096,7,4,-0.7017
0.4035,-1.1073,Pearson,4096,7,4,-1.2419
1.4035,-1.5472,Pearson,4096,7,4,-1.6951
2.4035,-1.8523,Pearson,4096,7,4,-1.9123
3.4035,-1.9824,Pearson,4096,7,4,-1.9773
4.4035,-1.9998,Pearson,4096,7,4,-1.9943
5.4035,-2.0000,Pearson,4096,7,4,-1.9986
6.4035,-2.0000,Pearson,4096,7,4,-1.9996
7.4035,-2.0000,Pearson,4096,7,4,-1.9999
8.4035,-2.0000,Pearson,4096,7,4,-2.0000
9.4035,-2.0000,Pearson,4096,7,4,-2.0000
10.4035,-2.0000,Pearson,4096,7,4,-2.0000
11.4035,-2.0000,Pearson,4096,7,4,-2.0000
-1.0965,-0.4001,Pearson,4096,7,5,-0.5228
-0.0965,-0.8781,Pearson,4096,7,5,-0.9696
0.9035,-1.3113,Pearson,4096,7,5,-1.4231
1.9035,-1.6641,Pearson,4096,7,5,-1.7724
2.9035,-1.8932,Pearson,4096,7,5,-1.9348
3.9035,-1.9874,Pearson,4096,7,5,-1.9832
4.9035,-1.9999,Pearson,4096,7,5,-1.9958
5.9035,-2.0000,Pearson,4096,7,5,-1.9989
6.9035,-2.0000,Pearson,4096,7,5,-1.9997
7.9035,-2.0000,Pearson,4096,7,5,-1.9999
8.9035,-2.0000,Pearson,4096,7,5,-2.0000
9.9035,-2.0000,Pearson,4096,7,5,-2.0000
10.9035,-2.0000,Pearson,4096,7,5,-2.0000
-0.5965,-0.6459,Pearson,4096,7,6,-0.7684
0.4035,-1.0884,Pearson,4096,7,6,-1.1736
1.4035,-1.4580,Pearson,4096,7,6,-1.5492
2.4035,-1.7419,Pearson,4096,7,6,-1.8243
3.4035,-1.9193,Pearson,4096,7,6,-1.9498
4.4035,-1.9906,Pearson,4096,7,6,-1.9870
5.4035,-1.9999,Pearson,4096,7,6,-1.9967
6.4035,-2.0000,Pearson,4096,7,6,-1.9992
7.4035,-2.0000,Pearson,4096,7,6,-1.9998
8.4035,-2.0000,Pearson,4096,7,6,-1.9999
9.4035,-2.0000,Pearson,4096,7,6,-2.0000
10.4035,-2.0000,Pearson,4096,7,6,-2.0000
-1.5002,-0.2149,Pearson,4096,8,4,-0.2900
-0.5002,-0.7396,Pearson,4096,8,4,-0.7523
0.4998,-1.2208,Pearson,4096,8,4,-1.2923
1.4998,-1.6338,Pearson,4096,8,4,-1.7268
2.4998,-1.8948,Pearson,4096,8,4,-1.9228
3.4998,-1.9905,Pearson,4096,8,4,-1.9801
4.4998,-1.9999,Pearson,4096,8,4,-1.9950
5.4998,-2.0000,Pearson,4096,8,4,-1.9987
6.4998,-2.0000,Pearson,4096,8,4,-1.9997
7.4998,-2.0000,Pearson,4096,8,4,-1.9999
8.4998,-2.0000,Pearson,4096,8,4,-2.0000
9.4998,-2.0000,Pearson,4096,8,4,-2.0000
10.4998,-2.0000,Pearson,4096,8,4,-2.0000
11.4998,-2.0000,Pearson,4096,8,4,-2.0000
-1.0002,-0.4739,Pearson,4096,8,5,-0.5626
-0.0002,-0.9857,Pearson,4096,8,5,-1.0146
0.9998,-1.4044,Pearson,4096,8,5,-1.4630
